SP3_S-Smiliar,1525573071,435426
SP3_S-Smiliar,1525573071,435438
SP1_Consume,251969524859139282,573863
SP3_S-Smiliar,18543994211611,437938
SP3_S-Smiliar,18543994211611,437854
SP2_U-Similar,453009604189352156,474643
SP2_Consume,453009604189352156,473304
SP2_U-Similar,453009604189352156,473563
SP2_S-Smiliar,453009604189352156,470988
SP2_S-Smiliar,453009604189352156,517980
SP2_S-Smiliar,453009604189352156,517966
SP3_S-Smiliar,22211651211614,452733
SP3_S-Smiliar,22211651211614,452756
SP1_Consume,355068472303141332,615079
SP1_S-Smiliar,355068472303141332,589073
SP1_Consume,355068472303141332,462762
SP1_U-Similar,355068472303141332,491536
SP2_U-Similar,5719724211603,474576
SP2_S-Smiliar,5719724211603,470665
SP2_S-Smiliar,5719724211603,449451
SP2_S-Smiliar,5719724211603,450230
SP2_S-Smiliar,5719724211603,450246
SP2_S-Smiliar,5719724211603,450266
SP2_S-Smiliar,5719724211603,450277
SP2_U-Similar,1525573071,472233
SP2_S-Smiliar,1525573071,472224
SP2_S-Smiliar,5720026119990,453416
SP2_S-Smiliar,5720026119990,381082
SP2_S-Smiliar,274059275,470651
SP2_S-Smiliar,10191428602384,454388
SP2_S-Smiliar,5720429101906,453224
SP2_S-Smiliar,5720429101906,453283
SP2_S-Smiliar,5720429101906,453267
SP1_Consume,436752337776462874,575459
SP1_U-Similar,436752337776462874,575766
SP1_U-Similar,436752337776462874,575804
SP1_U-Similar,436752337776462874,575853
SP1_U-Similar,436752337776462874,575848
SP1_Consume,436752337776462874,575906
SP1_U-Similar,436752337776462874,575935
SP1_Consume,436752337776462874,576068
SP1_Consume,436752337776462874,576059
SP1_Consume,436752337776462874,576722
SP1_Consume,436752337776462874,579553
SP1_S-Smiliar,436752337776462874,573649
SP1_Consume,436752337776462874,573615
SP1_U-Similar,436752337776462874,573903
SP1_Consume,436752337776462874,574351
SP1_U-Similar,436752337776462874,574241
SP1_U-Similar,436752337776462874,574644
SP1_S-Smiliar,436752337776462874,574475
SP1_U-Similar,436752337776462874,574786
SP2_U-Similar,11999930119991,472026
SP2_Consume,11999930119991,472029
SP2_Consume,11999930119991,472058
SP2_Consume,11999930119991,472060
SP2_S-Smiliar,11999930119991,472071
SP1_U-Similar,335644522826385051,573546
SP1_S-Smiliar,335644522826385051,574153
SP1_U-Similar,335644522826385051,574351
SP1_Consume,335644522826385051,574747
SP1_S-Smiliar,335644522826385051,584655
SP1_S-Smiliar,335644522826385051,584755
SP1_Consume,335644522826385051,615559
SP1_S-Smiliar,335644522826385051,619112
SP3_S-Smiliar,25398033622628260,453084
SP3_S-Smiliar,25398033622628260,453086
SP3_S-Smiliar,25398033622628260,297129
SP3_U-Similar,25398033622628260,282769
SP2_S-Smiliar,2131602387,474576
SP2_U-Similar,2131602387,471546
SP2_S-Smiliar,2131602387,470620
SP2_Consume,2131602387,470566
SP2_U-Similar,2131602387,470864
SP2_S-Smiliar,2131602387,454279
SP2_S-Smiliar,12000132211617,453400
SP2_Consume,12000132211617,453416
SP2_S-Smiliar,12000132211617,453441
SP1_Consume,10352260509688097,576130
SP1_S-Smiliar,10352260509688097,576117
SP1_S-Smiliar,10352260509688097,574384
SP2_Consume,21163433274057,470566
SP2_S-Smiliar,21163433274057,470903
SP2_S-Smiliar,21163433274057,470900
SP2_S-Smiliar,21163433274057,470899
SP2_S-Smiliar,21163433274057,470864
SP2_U-Similar,21163433274057,470868
SP2_S-Smiliar,21163433274057,470875
SP2_S-Smiliar,21163433274057,604048
SP3_S-Smiliar,102435305458464007,482523
SP3_S-Smiliar,102435305458464007,482521
SP3_U-Similar,102435305458464007,612394
SP3_U-Similar,102435305458464007,612469
SP3_S-Smiliar,102435305458464007,605985
SP3_S-Smiliar,102435305458464007,612382
SP2_U-Similar,334698622636385098,474366
SP2_Consume,334698622636385098,474318
SP2_S-Smiliar,334698622636385098,474461
SP2_Consume,334698622636385098,474394
SP2_S-Smiliar,334698622636385098,474487
SP2_S-Smiliar,334698622636385098,474475
SP2_S-Smiliar,334698622636385098,473056
SP2_S-Smiliar,334698622636385098,473589
SP2_Consume,334698622636385098,470500
SP2_Consume,334698622636385098,471001
SP2_S-Smiliar,334698622636385098,487065
SP1_U-Similar,545193579008432163,575473
SP1_U-Similar,545193579008432163,575935
SP1_S-Smiliar,545193579008432163,576068
SP1_U-Similar,545193579008432163,576722
SP1_S-Smiliar,545193579008432163,579114
SP1_S-Smiliar,545193579008432163,579276
SP1_U-Similar,545193579008432163,579515
SP1_S-Smiliar,545193579008432163,573409
SP1_S-Smiliar,545193579008432163,573266
SP1_U-Similar,545193579008432163,573903
SP1_S-Smiliar,545193579008432163,573932
SP1_U-Similar,545193579008432163,573937
SP1_U-Similar,545193579008432163,574153
SP1_S-Smiliar,545193579008432163,574165
SP1_Consume,436881106295616492,575935
SP1_Consume,436881106295616492,579114
SP1_Consume,436881106295616492,579529
SP1_U-Similar,436881106295616492,579515
SP1_Consume,436881106295616492,573410
SP1_U-Similar,436881106295616492,573266
SP1_U-Similar,436881106295616492,573649
SP1_U-Similar,436881106295616492,574351
SP1_Consume,436881106295616492,574644
SP1_U-Similar,436881106295616492,574475
SP1_U-Similar,436881106295616492,574786
SP1_U-Similar,436881106295616492,574747
SP1_Consume,102683144624139301,574596
SP1_S-Smiliar,102683144624139301,586008
SP2_S-Smiliar,212705622631618443,455267
SP2_S-Smiliar,212705622631618443,455269
SP3_S-Smiliar,102451144591352298,270520
SP3_S-Smiliar,102451144591352298,270580
SP3_S-Smiliar,102451144591352298,270567
SP1_Consume,16377814505028723,573649
SP1_Consume,16377814505028723,574754
SP1_U-Similar,16377814505028723,574747
SP1_S-Smiliar,16377814505028723,584141
SP1_S-Smiliar,16377814505028723,585224
SP1_S-Smiliar,16377814505028723,581124
SP1_Consume,16377814505028723,615082
SP1_S-Smiliar,16377814505028723,589477
SP2_U-Similar,49212862265589009,470500
SP2_S-Smiliar,49212862265589009,471001
SP2_S-Smiliar,49212862265589009,388083
SP1_Consume,45132414475230778,575935
SP1_Consume,45132414475230778,577135
SP1_S-Smiliar,45132414475230778,579226
SP1_S-Smiliar,45132414475230778,579406
SP1_S-Smiliar,45132414475230778,579378
SP1_S-Smiliar,45132414475230778,579379
SP1_Consume,45132414475230778,573542
SP2_S-Smiliar,252227254015141107,473670
SP2_S-Smiliar,252227254015141107,483659
SP2_S-Smiliar,252227254015141107,483660
SP2_S-Smiliar,252227254015141107,483608
SP2_S-Smiliar,252227254015141107,483601
SP1_U-Similar,43684614504186079,575804
SP1_Consume,43684614504186079,575848
SP1_U-Similar,43684614504186079,576722
SP1_U-Similar,43684614504186079,573649
SP1_Consume,43684614504186079,574723
SP1_S-Smiliar,43684614504186079,584143
SP1_Consume,43684614504186079,585271
SP1_U-Similar,43684614504186079,585619
SP1_U-Similar,43684614504186079,585224
SP1_Consume,43684614504186079,615676
SP1_U-Similar,43684614504186079,615082
SP1_U-Similar,43684614504186079,616473
SP1_U-Similar,43684614504186079,618305
SP3_S-Smiliar,251969524859139282,528037
SP3_S-Smiliar,251969524859139282,528026
SP3_S-Smiliar,251969524859139282,528005
SP3_S-Smiliar,251969524859139282,528015
SP3_S-Smiliar,251969524859139282,528009
SP1_Consume,141827525268387143,575766
SP1_U-Similar,141827525268387143,579284
SP1_S-Smiliar,141827525268387143,579185
SP1_Consume,141827525268387143,579427
SP1_U-Similar,141827525268387143,573461
SP1_Consume,141827525268387143,573266
SP1_U-Similar,141827525268387143,573542
SP1_U-Similar,141827525268387143,574153
SP1_S-Smiliar,334550356079616514,573863
SP1_S-Smiliar,334550356079616514,579996
SP1_S-Smiliar,334550356079616514,367667
SP1_S-Smiliar,334550356079616514,368339
SP1_U-Similar,334698622636385098,576875
SP1_Consume,334698622636385098,576942
SP1_S-Smiliar,334698622636385098,579218
SP1_U-Similar,334698622636385098,579581
SP1_Consume,334698622636385098,573578
SP1_Consume,334698622636385098,574538
SP1_Consume,334698622636385098,574884
SP1_Consume,334698622636385098,574865
SP1_U-Similar,334698622636385098,574961
SP1_S-Smiliar,334698622636385098,618764
SP1_U-Similar,334698622636385098,619064
SP1_Consume,414199579045489559,575804
SP1_S-Smiliar,414199579045489559,575848
SP1_Consume,414199579045489559,576408
SP1_S-Smiliar,30528591578387155,577135
SP1_U-Similar,30528591578387155,579378
SP1_U-Similar,30528591578387155,573266
SP1_U-Similar,30528591578387155,584582
SP1_S-Smiliar,30528591578387155,586952
SP1_S-Smiliar,30528591578387155,586827
SP1_S-Smiliar,30528591578387155,364123
SP1_S-Smiliar,30528591578387155,384364
SP1_S-Smiliar,30528591578387155,396985
SP1_Consume,160793470919352351,575527
SP1_U-Similar,160793470919352351,576130
SP1_S-Smiliar,160793470919352351,573886
SP1_Consume,160793470919352351,573823
SP1_S-Smiliar,160793470919352351,580149
SP1_S-Smiliar,160793470919352351,580113
SP1_S-Smiliar,160793470919352351,579919
SP2_S-Smiliar,101943274520431572,474173
SP2_U-Similar,101943274520431572,472650
SP2_U-Similar,101943274520431572,472634
SP2_Consume,101943274520431572,473005
SP2_Consume,101943274520431572,472988
SP2_S-Smiliar,101943274520431572,455012
SP2_S-Smiliar,101943274520431572,454991
SP2_S-Smiliar,101943274520431572,454987
SP1_Consume,253890604180385115,576984
SP1_U-Similar,253890604180385115,574418
SP1_S-Smiliar,253890604180385115,586850
SP1_S-Smiliar,253890604180385115,587102
SP3_S-Smiliar,252003105870138596,281116
SP3_S-Smiliar,252003105870138596,252024
SP1_U-Similar,33180522946385142,575766
SP1_U-Similar,33180522946385142,575828
SP1_Consume,33180522946385142,575906
SP1_Consume,33180522946385142,576210
SP1_Consume,33180522946385142,576722
SP1_U-Similar,33180522946385142,573649
SP1_U-Similar,33180522946385142,573903
SP1_U-Similar,33180522946385142,573937
SP1_U-Similar,33180522946385142,574153
SP1_S-Smiliar,33180522946385142,573985
SP1_Consume,33180522946385142,574361
SP1_U-Similar,33180522946385142,574270
SP1_U-Similar,33180522946385142,574475
SP1_Consume,33180522946385142,574747
SP1_Consume,33180522946385142,574990
SP1_S-Smiliar,33180522946385142,580139
SP3_S-Smiliar,30526754808088486,318384
SP3_S-Smiliar,30526754808088486,318377
SP3_S-Smiliar,30526754808088486,318368
SP1_U-Similar,212559217577618609,573405
SP1_U-Similar,212559217577618609,573461
SP1_S-Smiliar,212559217577618609,590573
SP1_S-Smiliar,212559217577618609,590522
SP1_S-Smiliar,212559217577618609,587405
SP1_S-Smiliar,212559217577618609,616924
SP1_S-Smiliar,212559217577618609,365128
SP3_S-Smiliar,102520105836463645,602678
SP3_S-Smiliar,102520105836463645,602645
SP3_U-Similar,102520105836463645,612439
SP3_U-Similar,102520105836463645,612309
SP3_U-Similar,102520105836463645,612285
SP2_Consume,214147620680488263,474511
SP2_Consume,214147620680488263,471048
SP2_Consume,214147620680488263,471073
SP2_S-Smiliar,214147620680488263,470620
SP2_S-Smiliar,214147620680488263,515354
SP2_Consume,214147620680488263,515334
SP3_S-Smiliar,252051622526352447,497445
SP3_S-Smiliar,252051622526352447,497620
SP3_S-Smiliar,252051622526352447,497623
SP3_S-Smiliar,252051622526352447,497648
SP3_S-Smiliar,252051622526352447,496750
SP3_S-Smiliar,252051622526352447,544789
SP1_Consume,1796014506028818,575935
SP1_S-Smiliar,1796014506028818,573903
SP1_Consume,1796014506028818,574475
SP1_U-Similar,1796014506028818,574786
SP1_U-Similar,1796014506028818,574754
SP1_U-Similar,1796014506028818,580443
SP1_U-Similar,1796014506028818,615082
SP1_S-Smiliar,1796014506028818,616473
SP1_U-Similar,1796014506028818,617812
SP1_S-Smiliar,104430522831385175,574284
SP1_S-Smiliar,104430522831385175,579766
SP1_U-Similar,104430522831385175,579581
SP1_U-Similar,104430522831385175,384432
SP1_Consume,17401275661618650,579581
SP1_Consume,17401275661618650,573542
SP1_Consume,17401275661618650,574259
SP1_S-Smiliar,17401275661618650,574884
SP1_S-Smiliar,17401275661618650,587609
SP1_S-Smiliar,17401275661618650,365011
SP3_S-Smiliar,102551144339385390,162814
SP3_S-Smiliar,102551144339385390,162801
SP3_S-Smiliar,102551144339385390,162778
SP1_Consume,25185957879286167,579996
SP1_S-Smiliar,25185957879286167,385506
SP3_S-Smiliar,252064144540464351,452033
SP3_S-Smiliar,252064144540464351,451903
SP3_S-Smiliar,252064144540464351,334666
SP3_S-Smiliar,10258157872586507,462076
SP3_S-Smiliar,10258157872586507,462080
SP1_S-Smiliar,296200144042354481,576875
SP1_U-Similar,296200144042354481,576942
SP1_U-Similar,296200144042354481,573578
SP1_U-Similar,296200144042354481,574259
SP1_S-Smiliar,296200144042354481,574538
SP1_Consume,296200144042354481,574961
SP1_S-Smiliar,296200144042354481,590670
SP1_U-Similar,296200144042354481,618764
SP1_S-Smiliar,296200144042354481,365543
SP1_S-Smiliar,296200144042354481,385197
SP1_Consume,296200144042354481,385386
SP1_S-Smiliar,296200144042354481,400432
SP1_Consume,296246337599616637,579282
SP1_U-Similar,296246337599616637,573786
SP1_U-Similar,296246337599616637,574259
SP1_S-Smiliar,296246337599616637,585684
SP1_S-Smiliar,296246337599616637,586011
SP1_U-Similar,296246337599616637,616294
SP1_S-Smiliar,296246337599616637,616256
SP1_Consume,252051622526352447,576533
SP1_Consume,252051622526352447,576875
SP1_S-Smiliar,252051622526352447,574596
SP1_U-Similar,252051622526352447,574884
SP1_S-Smiliar,252051622526352447,586095
SP1_U-Similar,252051622526352447,587609
SP1_Consume,10268757878828863,579081
SP1_U-Similar,10268757878828863,579384
SP1_S-Smiliar,10268757878828863,579552
SP1_Consume,10268757878828863,574777
SP1_S-Smiliar,10268757878828863,574769
SP1_S-Smiliar,10268757878828863,588400
SP1_U-Similar,10268757878828863,588389
SP2_Consume,346739030589111,470566
SP2_S-Smiliar,346739030589111,515820
SP2_S-Smiliar,346739030589111,515849
SP1_U-Similar,602737144626432323,576875
SP1_S-Smiliar,602737144626432323,574223
SP1_Consume,602737144626432323,574259
SP1_Consume,602737144626432323,617812
SP1_S-Smiliar,602737144626432323,385386
SP1_S-Smiliar,602737144626432323,462762
SP3_S-Smiliar,102607337589616710,506021
SP3_S-Smiliar,102607337589616710,506017
SP3_S-Smiliar,102607337589616710,505998
SP3_S-Smiliar,102607337589616710,505996
SP3_S-Smiliar,102607337589616710,505993
SP3_U-Similar,102607337589616710,612309
SP3_S-Smiliar,102607337589616710,612369
SP3_S-Smiliar,25211410579928479,296093
SP3_S-Smiliar,25211410579928479,282530
SP3_S-Smiliar,102613356004139205,153738
SP3_S-Smiliar,102613356004139205,153720
SP3_S-Smiliar,102613356004139205,153704
SP1_S-Smiliar,251663105878616656,576875
SP1_Consume,251663105878616656,579092
SP1_U-Similar,251663105878616656,389557
SP3_S-Smiliar,102618337477432543,148525
SP3_S-Smiliar,102618337477432543,148512
SP1_S-Smiliar,142216275818618708,615452
SP1_S-Smiliar,142216275818618708,615559
SP1_S-Smiliar,413666622545387290,590512
SP3_S-Smiliar,10262591495385438,369400
SP3_S-Smiliar,10262591495385438,369401
SP3_S-Smiliar,10262591495385438,369384
SP1_S-Smiliar,414089144915463085,576722
SP1_U-Similar,414089144915463085,579276
SP1_Consume,414089144915463085,579553
SP1_Consume,414089144915463085,573409
SP1_Consume,414089144915463085,573649
SP1_Consume,414089144915463085,573615
SP1_U-Similar,414089144915463085,574165
SP1_S-Smiliar,414089144915463085,574351
SP1_U-Similar,414089144915463085,574270
SP1_Consume,414089144915463085,574241
SP1_S-Smiliar,414089144915463085,574582
SP1_Consume,414089144915463085,574475
SP2_Consume,25161933611085979,472648
SP2_S-Smiliar,25161933611085979,455180
SP2_S-Smiliar,25161933611085979,455169
SP1_S-Smiliar,162315274331463083,573350
SP1_Consume,162315274331463083,574259
SP2_S-Smiliar,120616577790431664,474523
SP2_S-Smiliar,120616577790431664,474809
SP2_S-Smiliar,120616577790431664,474779
SP2_S-Smiliar,120616577790431664,474771
SP2_S-Smiliar,43795325420931205,473103
SP2_S-Smiliar,43795325420931205,473089
SP2_S-Smiliar,43795325420931205,473144
SP1_U-Similar,253864522808432386,615559
SP1_S-Smiliar,253864522808432386,589720
SP1_S-Smiliar,253864522808432386,367031
SP1_S-Smiliar,253864522808432386,367062
SP1_S-Smiliar,253864522808432386,366947
SP1_S-Smiliar,253864522808432386,366993
SP1_S-Smiliar,21162657210602383,576781
SP1_S-Smiliar,21162657210602383,576708
SP1_S-Smiliar,21162657210602383,576903
SP1_S-Smiliar,21162657210602383,576803
SP1_S-Smiliar,21162657210602383,576832
SP1_U-Similar,161105522556616728,576338
SP1_S-Smiliar,161105522556616728,579520
SP1_S-Smiliar,161105522556616728,587614
SP3_S-Smiliar,6023962740739,612436
SP3_S-Smiliar,6023962740739,612430
SP3_S-Smiliar,6023962740739,612427
SP3_S-Smiliar,6023962740739,612439
SP3_S-Smiliar,6023962740739,612335
SP3_U-Similar,6023962740739,612469
SP2_S-Smiliar,43796325422931124,453317
SP2_S-Smiliar,43796325422931124,480239
SP2_S-Smiliar,43796325422931124,480253
SP2_S-Smiliar,43796325422931124,480212
SP2_S-Smiliar,119998602399543982,620683
SP2_S-Smiliar,119998602399543982,336297
SP2_S-Smiliar,119998602399543982,143148
SP2_S-Smiliar,119998602399543982,143146
SP2_S-Smiliar,101913602398573075,604080
SP2_S-Smiliar,101913602398573075,604092
SP1_S-Smiliar,57203120009602385,615131
SP1_S-Smiliar,57203120009602385,383881
SP1_S-Smiliar,57203120009602385,383995
SP1_S-Smiliar,57203120009602385,431337
SP1_S-Smiliar,57203120009602385,431101
SP1_U-Similar,57203120009602385,487855
SP1_S-Smiliar,10191428602384,573378
SP1_S-Smiliar,10191428602384,574381
SP1_Consume,10191428602384,574270
SP1_S-Smiliar,10191428602384,574486
SP1_S-Smiliar,2131602387,576419
SP1_Consume,2131602387,573648
SP1_Consume,2131602387,615658
SP1_S-Smiliar,2131602387,465956
SP1_S-Smiliar,101915274072602386,573268
SP1_Consume,101915274072602386,573648
SP1_S-Smiliar,101915274072602386,573700
SP1_U-Similar,274064602403602388,573410
SP1_Consume,274064602403602388,573239
SP1_S-Smiliar,274064602403602388,350805
SP3_S-Smiliar,602408470891463139,612158
SP3_S-Smiliar,602408470891463139,612079
SP1_S-Smiliar,602408470891463139,574264
SP1_S-Smiliar,602408470891463139,367790
SP1_S-Smiliar,602408470891463139,368008
SP1_U-Similar,602408470891463139,431462
SP1_S-Smiliar,602408470891463139,560382
SP2_S-Smiliar,572026024016,471644
SP2_S-Smiliar,572026024016,471713
SP2_Consume,274064602403602388,470496
SP2_S-Smiliar,274064602403602388,470487
SP2_S-Smiliar,274064602403602388,470474
SP2_S-Smiliar,274064602403602388,470473
SP2_Consume,274064602403602388,470500
SP2_S-Smiliar,274064602403602388,470503
SP2_S-Smiliar,102632305448489444,454954
SP2_U-Similar,102632305448489444,518047
SP2_S-Smiliar,102632305448489444,518006
SP2_U-Similar,33466430545127994,472321
SP2_U-Similar,33466430545127994,471007
SP2_Consume,33466430545127994,517035
SP2_S-Smiliar,33466430545127994,516764
SP2_S-Smiliar,33466430545127994,512859
SP1_Consume,492615305668385335,575935
SP1_U-Similar,492615305668385335,574786
SP1_Consume,492615305668385335,580443
SP1_S-Smiliar,492615305668385335,590870
SP1_Consume,492615305668385335,615082
SP2_S-Smiliar,101941522557463294,474178
SP2_U-Similar,101941522557463294,474173
SP2_S-Smiliar,101941522557463294,472648
SP2_Consume,101941522557463294,470903
SP2_S-Smiliar,101941522557463294,470899
SP2_S-Smiliar,101941522557463294,417023
SP2_Consume,101941522557463294,604060
SP3_S-Smiliar,252227254015141107,272772
SP1_S-Smiliar,521223104830575832,575322
SP1_Consume,521223104830575832,575442
SP1_S-Smiliar,521223104830575832,580044
SP3_S-Smiliar,102742453092618463,250180
SP1_Consume,414398105413387421,576210
SP1_Consume,414398105413387421,576816
SP1_U-Similar,414398105413387421,573266
SP1_Consume,414398105413387421,573937
SP1_U-Similar,414398105413387421,574361
SP1_U-Similar,414398105413387421,574388
SP1_Consume,414398105413387421,574264
SP1_Consume,414398105413387421,574471
SP1_S-Smiliar,414398105413387421,586299
SP1_S-Smiliar,414398105413387421,586459
SP2_S-Smiliar,52168130551830717,472633
SP2_S-Smiliar,52168130551830717,473321
SP2_U-Similar,52168130551830717,470566
SP1_Consume,102551144339385390,574596
SP1_S-Smiliar,102551144339385390,586158
SP2_S-Smiliar,45128930551230584,476882
SP2_Consume,45128930551230584,471073
SP2_U-Similar,45128930551230584,470620
SP2_U-Similar,45128930551230584,470566
SP2_S-Smiliar,57606305514618337,446301
SP2_S-Smiliar,25139752260085733,472650
SP2_Consume,25139752260085733,472648
SP2_Consume,25139752260085733,472633
SP2_S-Smiliar,25139752260085733,472630
SP2_S-Smiliar,25139752260085733,472634
SP2_S-Smiliar,25139752260085733,472626
SP2_Consume,25139752260085733,470620
SP2_S-Smiliar,521223104830575832,596075
SP1_Consume,545161337805385413,575766
SP1_U-Similar,545161337805385413,575804
SP1_U-Similar,545161337805385413,575906
SP1_U-Similar,545161337805385413,576468
SP1_S-Smiliar,545161337805385413,576722
SP1_U-Similar,545161337805385413,573387
SP1_U-Similar,545161337805385413,573649
SP1_U-Similar,545161337805385413,573903
SP1_S-Smiliar,545161337805385413,574241
SP1_U-Similar,545161337805385413,574475
SP1_Consume,545161337805385413,574786
SP1_S-Smiliar,545161337805385413,574754
SP1_S-Smiliar,545161337805385413,574723
SP1_S-Smiliar,545161337805385413,584568
SP1_U-Similar,435718525249387469,576915
SP1_Consume,435718525249387469,579284
SP1_U-Similar,435718525249387469,579185
SP1_S-Smiliar,435718525249387469,579427
SP1_S-Smiliar,435718525249387469,573405
SP1_Consume,435718525249387469,573461
SP1_U-Similar,435718525249387469,574153
SP1_U-Similar,435718525249387469,579662
SP1_S-Smiliar,435718525249387469,587405
SP1_S-Smiliar,435718525249387469,589826
SP1_U-Similar,49248914502386410,575527
SP1_S-Smiliar,49248914502386410,575559
SP1_Consume,49248914502386410,575766
SP1_U-Similar,49248914502386410,575804
SP1_S-Smiliar,49248914502386410,575848
SP1_U-Similar,49248914502386410,576059
SP1_Consume,49248914502386410,576722
SP1_Consume,49248914502386410,577135
SP1_Consume,49248914502386410,579114
SP1_U-Similar,49248914502386410,579553
SP1_U-Similar,49248914502386410,579529
SP1_Consume,49248914502386410,579515
SP1_U-Similar,49248914502386410,573409
SP1_U-Similar,49248914502386410,573615
SP1_U-Similar,49248914502386410,573903
SP1_Consume,102618337477432543,576875
SP1_U-Similar,102618337477432543,574259
SP1_U-Similar,102618337477432543,574538
SP1_U-Similar,102618337477432543,574865
SP1_S-Smiliar,102618337477432543,574961
SP1_S-Smiliar,102618337477432543,586828
SP1_Consume,102618337477432543,618764
SP1_U-Similar,252648388224137624,574388
SP1_Consume,252648388224137624,574582
SP1_U-Similar,252648388224137624,585885
SP1_S-Smiliar,252648388224137624,585719
SP1_S-Smiliar,252648388224137624,585917
SP1_S-Smiliar,252648388224137624,383932
SP1_Consume,10262591495385438,576875
SP1_S-Smiliar,10262591495385438,579122
SP1_Consume,10262591495385438,579282
SP1_Consume,10262591495385438,574284
SP1_Consume,10262591495385438,618764
SP1_Consume,10262591495385438,619064
SP1_U-Similar,10262591495385438,385197
SP3_S-Smiliar,33180522946385142,41135
SP3_S-Smiliar,33180522946385142,41103
SP3_S-Smiliar,33180522946385142,41106
SP1_S-Smiliar,16127614435986429,579236
SP1_U-Similar,16127614435986429,579191
SP1_S-Smiliar,16127614435986429,579384
SP1_Consume,16127614435986429,573546
SP1_Consume,16127614435986429,574169
SP1_S-Smiliar,16127614435986429,574777
SP1_Consume,16127614435986429,574769
SP1_Consume,16127614435986429,580016
SP1_S-Smiliar,16127614435986429,589871
SP1_S-Smiliar,103331254693352664,576338
SP1_Consume,103331254693352664,574384
SP1_S-Smiliar,103331254693352664,585715
SP1_S-Smiliar,103331254693352664,586044
SP1_S-Smiliar,103331254693352664,395727
SP1_Consume,612082216255463257,579229
SP1_Consume,612082216255463257,573266
SP1_U-Similar,612082216255463257,615079
SP1_U-Similar,612082216255463257,615931
SP1_S-Smiliar,612082216255463257,384256
SP1_Consume,612082216255463257,384517
SP1_S-Smiliar,612082216255463257,488371
SP1_S-Smiliar,612082216255463257,487804
SP1_U-Similar,612082216255463257,489257
SP1_U-Similar,612082216255463257,573239
SP1_U-Similar,30526754808088486,576210
SP1_U-Similar,30526754808088486,573743
SP1_U-Similar,30526754808088486,574388
SP1_U-Similar,30526754808088486,574652
SP1_S-Smiliar,30526754808088486,616531
SP3_S-Smiliar,453036522790574407,453040
SP3_S-Smiliar,54518836103432750,565795
SP3_S-Smiliar,54518836103432750,565791
SP3_S-Smiliar,54518836103432750,565778
SP1_U-Similar,45306827465986451,579581
SP1_S-Smiliar,45306827465986451,574300
SP1_S-Smiliar,45306827465986451,574259
SP1_Consume,45306827465986451,574418
SP1_S-Smiliar,45306827465986451,590836
SP1_S-Smiliar,45306827465986451,590893
SP1_S-Smiliar,45306827465986451,587189
SP1_S-Smiliar,43826357829618938,586803
SP1_S-Smiliar,43826357829618938,586788
